# ID	Field	StarID	I	V	P_1	dP_1	A_1
 04965	 114.8	125287	15.881	16.835	0.3907318	0.0000023	0.255
 04966	 110.6	67068	16.613	17.800	0.5838673	0.0000011	0.558
 04967	 132.7	40729	15.599	17.058	0.5524700	0.0000006	0.542
 04968	 194.4	13992	17.961	-99.99	0.5828350	0.0000004	0.551
 04969	 100.4	135189	16.306	19.500	0.2764547	0.0000001	0.108
 04970	 123.7	88269	15.688	16.673	0.5611316	0.0000018	0.544
 04971	 114.5	106522	15.744	16.700	0.2551732	0.0000002	0.273
 04972	 110.5	115666	16.225	17.379	0.2579911	0.0000022	0.204
 04973	 114.8	92482	15.458	16.693	0.5256652	0.0000002	0.845
 04974	 100.2	90607	17.610	20.348	0.2966537	0.0000001	0.249
 04975	 140.4	124839	16.562	18.234	0.4368530	0.0000000	0.846
 04976	 100.1	84045	17.187	19.895	0.6493418	0.0000004	0.370
 04977	 171.5	119068	17.051	19.144	0.4680404	0.0000001	0.619
 04978	 194.2	67489	17.295	20.443	0.5488833	0.0000002	0.561
 04979	 110.6	66973	15.932	17.045	0.5444861	0.0000054	0.329
 04980	 100.4	24448	17.101	19.793	0.4470931	0.0000000	0.770
 04981	 180.6	143494	17.682	20.162	0.5812406	0.0000021	0.282
 04982	 132.7	96376	15.836	17.085	0.3362709	0.0000006	0.266
 04983	 163.7	60935	17.306	19.454	0.3011704	0.0000002	0.271
 04984	 180.7	186237	16.718	18.899	0.5038593	0.0000001	0.606
 04985	 140.1	67927	16.639	18.253	0.4980356	0.0000006	0.496
 04986	 171.7	103778	17.746	20.260	0.2481688	0.0000002	0.173
 04987	 132.8	216147	16.027	17.072	0.2771925	0.0000017	0.177
 04988	 155.6	124685	16.719	18.637	0.3957663	0.0000002	0.264
 04989	 194.1	124597	17.498	20.246	0.3066862	0.0000002	0.258
 04990	 132.5	195762	16.262	17.635	0.2913618	0.0000002	0.232
 04991	 132.8	98863	16.168	17.179	0.2880266	0.0000002	0.290
 04992	 341.8	71377	16.593	18.761	0.5756734	0.0000019	0.466
 04993	 163.5	6037	16.860	19.522	0.4313884	0.0000004	0.518
 04994	 194.1	124622	17.109	20.071	0.3623980	0.0000021	0.189
 04995	 148.8	127913	16.761	18.595	0.4577739	0.0000000	0.736
 04996	 318.1	100278	16.547	17.882	0.4164328	0.0000014	0.616
 04997	 171.7	103806	17.573	20.336	0.4803758	0.0000001	0.743
 04998	 171.6	160483	16.417	18.610	0.5324909	0.0000001	0.634
 05000	 180.5	166015	17.087	19.023	0.4972532	0.0000001	0.809
 05001	 194.2	68215	17.854	20.540	0.3966416	0.0000006	0.491
 05002	 163.7	10553	16.864	19.022	0.5105705	0.0000003	0.621
 05003	 100.3	138060	17.334	20.056	0.4856056	0.0000001	0.662
 05004	 132.5	36984	16.178	-99.99	0.5101365	0.0000012	0.553
 05005	 100.4	24970	17.333	19.986	0.3163221	0.0000001	0.229
 05006	 171.7	103835	17.399	19.845	0.2738107	0.0000002	0.322
 05007	 100.4	188177	17.476	20.532	0.6466626	0.0000009	0.111
 05008	 100.3	81886	17.144	19.760	0.3958275	0.0000001	0.253
 05009	 163.6	81265	17.449	19.952	0.3903271	0.0000003	0.221
 05010	 171.6	55840	17.113	19.317	0.2888727	0.0000003	0.275
 05011	 163.6	81275	17.469	20.210	0.4991357	0.0000004	0.596
 05012	 148.8	127778	15.994	17.716	0.7647111	0.0000002	0.223
 05013	 148.6	172541	16.937	18.704	0.6309630	0.0000001	0.666
 05014	 194.2	149763	17.971	-99.99	0.5033455	0.0000002	0.751
 05015	 100.3	26918	17.235	20.014	0.5794410	0.0000001	0.649
 05016	 140.1	136035	17.153	19.971	0.5962020	0.0000003	0.386
 05017	 140.1	67813	15.941	17.731	0.4947433	0.0000001	0.719
 05018	 100.3	81918	17.388	19.846	0.2667246	0.0000001	0.302
 05019	 163.6	81047	16.487	18.971	0.4599157	0.0000004	0.575
 05020	 140.1	68179	17.006	18.979	0.5282163	0.0000004	0.718
 05021	 194.4	14232	17.777	20.957	0.3017685	0.0000002	0.248
 05022	 171.8	86317	17.359	20.349	0.5316566	0.0000002	0.609
 05023	 194.4	50035	17.652	-99.99	0.3283785	0.0000003	0.180
 05024	 140.1	135870	16.352	18.361	0.3992311	0.0000002	0.336
 05025	 155.7	193992	16.777	18.779	0.4323181	0.0000002	0.673
 05026	 132.5	143829	16.421	17.970	0.3134700	0.0000003	0.239
 05027	 194.1	176484	17.213	-99.99	0.3292467	0.0000004	0.262
 05028	 180.7	192686	16.950	19.004	0.3245480	0.0000007	0.284
 05030	 100.2	148574	17.244	19.813	0.2761506	0.0000001	0.267
 05031	 194.2	107393	17.532	20.399	0.5591849	0.0000004	0.465
 05032	 194.2	149288	17.514	20.457	0.2568801	0.0000001	0.228
 05033	 171.5	65198	16.914	19.068	0.4117913	0.0000001	0.803
 05034	 100.3	138454	17.503	20.505	0.4741128	0.0000001	0.763
 05036	 171.8	8673	17.601	20.369	0.5486596	0.0000002	0.548
 05038	 155.7	147476	16.892	18.935	0.6270011	0.0000006	0.207
 05039	 171.8	46060	17.332	20.092	0.5829706	0.0000005	0.393
 05042	 163.7	148396	17.648	20.170	0.2724566	0.0000002	0.262
 05043	 100.4	25103	17.374	20.146	0.5785088	0.0000001	0.601
 05044	 100.3	191330	17.739	20.598	0.3618840	0.0000003	0.213
 05045	 140.1	72903	16.574	18.130	0.2457694	0.0000001	0.153
 05046	 155.8	81173	16.603	18.529	0.5940398	0.0000001	0.470
 05047	 171.6	6945	17.008	19.554	0.6363924	0.0000010	0.217
 05048	 171.6	55608	17.033	19.514	0.6717791	0.0000002	0.630
 05049	 110.5	115703	16.027	16.963	0.3369703	0.0000009	0.300
 05050	 180.8	172445	17.018	19.523	0.6167289	0.0000003	0.505
 05051	 100.4	31876	17.223	20.059	0.6222253	0.0000002	0.335
 05052	 100.1	149111	16.567	18.709	0.4999497	0.0000000	0.619
 05053	 163.6	46937	17.610	20.320	0.6017868	0.0000007	0.319
 05054	 118.6	77262	15.114	16.238	0.6160207	0.0000005	0.447
 05055	 171.5	125879	16.556	18.828	0.6458968	0.0000003	0.405
 05056	 194.1	183189	17.669	-99.99	0.6007752	0.0000011	0.195
 05057	 171.8	90293	17.696	20.722	0.6482154	0.0000022	0.123
 05058	 100.3	88927	17.460	20.201	0.4730029	0.0000002	0.822
 05059	 100.1	90697	16.798	19.199	0.5895052	0.0000001	0.451
 05060	 194.4	54233	17.894	21.610	0.4822699	0.0000002	0.587
 05061	 171.6	12978	17.153	19.735	0.5390373	0.0000002	0.603
 05063	 180.7	17578	16.663	18.959	0.5588750	0.0000001	0.473
 05064	 148.8	183319	16.587	18.290	0.4053204	0.0000002	0.503
 05065	 341.7	116530	16.629	18.819	0.5098238	0.0000010	0.714
 05066	 114.6	107074	15.713	16.774	0.5999132	0.0000006	0.345
 05067	 194.1	183235	17.552	20.775	0.6331927	0.0000008	0.238
 05068	 180.8	172855	17.209	19.550	0.4935674	0.0000001	0.767
 05069	 180.5	61635	17.327	20.185	0.4667802	0.0000001	0.678
 05071	 194.2	153779	17.492	20.376	0.3346815	0.0000002	0.262
 05072	 100.1	90752	16.781	19.102	0.3604649	0.0000001	0.243
 05073	 140.1	32470	15.974	17.443	0.2857374	0.0000001	0.213
 05074	 140.3	123023	17.108	18.926	0.2587261	0.0000001	0.236
 05075	 148.7	24662	16.588	18.230	0.4798018	0.0000001	0.820
 05076	 341.6	32323	16.583	18.562	0.3635963	0.0000055	0.234
 05077	 100.1	34120	17.019	19.833	0.6131563	0.0000004	0.269
 05078	 148.7	76385	16.381	18.065	0.4929917	0.0000000	0.731
 05079	 163.7	16467	16.690	18.762	0.5261568	0.0000003	0.541
 05080	 194.1	27832	17.296	19.919	0.2996945	0.0000001	0.268
 05081	 100.2	155593	17.264	20.229	0.5930417	0.0000001	0.369
 05082	 180.8	116718	17.003	19.247	0.6000710	0.0000004	0.318
 05083	 140.1	72838	15.872	17.414	0.2827135	0.0000001	0.329
 05086	 155.8	137312	16.411	18.145	0.2943350	0.0000001	0.280
 05087	 194.1	78323	17.037	19.713	0.5245759	0.0000001	0.652
 05088	 148.6	172665	16.862	18.519	0.2682265	0.0000001	0.278
 05089	 148.5	20425	16.644	18.469	0.4808187	0.0000000	0.743
 05090	 100.3	145216	17.586	20.617	0.3016654	0.0000002	0.253
 05091	 163.5	79972	17.913	20.888	0.5385751	0.0000003	0.576
 05092	 180.5	15482	16.910	19.297	0.4395696	0.0000001	0.874
 05093	 194.2	113311	17.690	20.881	0.4001078	0.0000002	0.703
 05095	 100.1	204242	16.612	18.995	0.6122031	0.0000002	0.268
 05096	 100.3	89048	17.241	19.878	0.4603711	0.0000001	0.771
 05098	 148.5	66431	16.402	18.210	0.3107910	0.0000004	0.277
 05099	 171.6	13056	17.187	19.546	0.4755896	0.0000001	0.802
 05100	 163.8	155752	16.894	19.096	0.4964010	0.0000001	0.751
 05101	 140.2	20891	16.781	19.322	0.7374319	0.0000003	0.494
 05102	 140.3	32280	16.653	18.531	0.5718763	0.0000002	0.504
 05103	 171.5	71900	16.935	18.800	0.2873994	0.0000001	0.287
 05104	 341.6	146164	16.263	17.955	0.5433088	0.0000014	0.539
 05108	 132.8	106211	15.874	16.982	0.3969188	0.0000001	0.828
 05109	 100.4	194224	17.407	20.409	0.5717730	0.0000001	0.469
 05111	 180.7	72631	16.805	18.874	0.5237733	0.0000001	0.709
 05112	 194.3	60197	17.671	19.929	0.2541568	0.0000002	0.249
 05113	 132.7	47932	16.236	17.601	0.5119190	0.0000003	0.672
 05114	 132.6	149858	16.236	17.787	0.5874680	0.0000005	0.443
 05115	 155.5	34530	17.330	-99.99	0.5343595	0.0000004	0.629
 05117	 100.1	90882	16.841	19.054	0.4554709	0.0000003	0.498
 05118	 171.8	50248	17.540	20.406	0.5999902	0.0000004	0.384
 05121	 163.5	46556	17.471	20.383	0.6153879	0.0000013	0.159
 05122	 140.4	180836	16.327	18.026	0.5285099	0.0000001	0.478
 05123	 148.5	117401	16.586	18.445	0.4445304	0.0000000	0.796
 05124	 163.6	125585	17.368	19.743	0.3133964	0.0000004	0.258
 05125	 123.7	95021	15.532	16.438	0.5294805	0.0000008	0.656
 05126	 171.8	90426	17.607	20.346	0.5416229	0.0000008	0.381
 05127	 118.7	160655	16.011	17.173	0.4984229	0.0000030	0.475
 05128	 194.2	30172	17.569	20.870	0.4897392	0.0000002	0.595
 05129	 114.8	61990	16.431	17.332	0.3998019	0.0000001	0.886
 05130	 148.6	178982	16.981	18.910	0.5338397	0.0000003	0.421
 05131	 171.5	19617	17.009	19.332	0.5874879	0.0000004	0.343
 05132	 194.2	29900	17.164	19.990	0.5817026	0.0000003	0.392
 05133	 140.1	108184	16.434	18.438	0.5828468	0.0000012	0.450
 05134	 171.8	12823	17.951	20.774	0.4953096	0.0000002	0.750
 05135	 180.5	172894	16.945	19.413	0.5191247	0.0000001	0.645
 05136	 194.3	103036	17.895	-99.99	0.6109072	0.0000006	0.293
 05138	 118.5	81131	16.316	17.206	0.2688822	0.0000003	0.293
 05139	 140.1	73004	16.683	18.218	0.3953090	0.0000006	0.309
 05140	 114.6	67758	15.414	16.106	0.2927466	0.0000004	0.284
 05141	 194.4	19445	17.628	20.686	0.2927426	0.0000002	0.252
 05142	 163.5	112054	17.514	19.973	0.2914699	0.0000004	0.255
 05143	 100.1	148939	15.021	16.768	0.4544100	0.0000001	0.633
 05144	 123.6	142368	15.784	16.966	0.6109574	0.0000007	0.401
 05145	 163.7	112951	17.778	20.128	0.2720026	0.0000003	0.271
 05146	 148.5	123421	16.252	18.061	0.5844421	0.0000004	0.497
 05147	 318.2	20684	16.112	17.010	0.6763314	0.0000009	0.768
 05148	 163.7	112712	17.002	19.245	0.3385174	0.0000002	0.264
 05149	 100.1	204373	16.749	19.056	0.6462346	0.0000001	0.532
 05150	 140.4	131370	17.664	19.419	0.5081330	0.0000001	0.765
 05151	 140.1	108196	17.017	19.146	0.4977360	0.0000001	0.732
 05152	 100.4	142709	17.491	20.270	0.6201124	0.0000001	0.627
 05153	 171.5	126367	17.105	19.016	0.2705593	0.0000004	0.197
 05154	 180.7	200346	16.850	19.127	0.5702403	0.0000002	0.444
 05155	 180.7	140061	16.816	19.001	0.4996843	0.0000001	0.716
 05156	 100.1	149398	16.421	18.597	0.7828496	0.0000002	0.197
 05157	 171.5	19331	16.859	18.967	0.5339594	0.0000001	0.643
 05158	 180.6	23572	17.104	19.265	0.6183970	0.0000004	0.315
 05159	 171.7	76267	17.666	20.409	0.4709793	0.0000001	0.752
 05160	 318.2	50310	15.319	16.227	0.3435018	0.0000005	0.279
 05161	 180.8	124096	17.386	19.643	0.4672546	0.0000004	0.799
 05162	 180.7	200369	16.862	18.675	0.2765820	0.0000001	0.238
 05163	 318.2	80308	16.046	16.730	0.4873311	0.0000028	0.651
 05164	 171.5	72410	16.924	19.042	0.5050483	0.0000002	0.700
 05165	 100.2	97746	17.322	20.052	0.4935979	0.0000001	0.556
 05166	 140.3	176507	16.730	18.682	0.4848764	0.0000000	0.757
 05167	 180.5	172963	16.634	19.162	0.6399987	0.0000002	0.537
 05168	 148.7	136879	16.461	18.085	0.2936917	0.0000000	0.280
 05169	 194.2	113543	17.300	20.598	0.6060554	0.0000004	0.407
 05170	 123.7	193774	15.845	17.128	0.3146814	0.0000008	0.204
 05171	 148.6	27910	16.757	18.679	0.4892815	0.0000001	0.565
 05172	 100.1	91440	17.050	19.384	0.3085015	0.0000001	0.249
 05174	 100.2	37156	17.233	19.799	0.4818256	0.0000003	0.458
 05175	 123.7	193909	16.338	17.728	0.4976983	0.0000026	0.568
 05176	 194.2	114265	17.888	-99.99	0.4639970	0.0000004	0.629
 05177	 118.5	37502	15.326	16.388	0.7829877	0.0000010	0.381
 05178	 180.8	70661	17.109	19.383	0.3706325	0.0000002	0.258
 05179	 180.8	179580	17.431	19.696	0.2649856	0.0000002	0.208
 05180	 194.4	54629	17.289	19.991	0.4501930	0.0000006	0.620
 05181	 180.6	153923	16.157	18.761	0.3117417	0.0000004	0.133
 05182	 171.5	19385	16.672	18.691	0.3406930	0.0000004	0.261
 05183	 180.8	21861	16.975	19.546	0.7405260	0.0000016	0.171
 05184	 194.1	131216	17.129	19.659	0.4631500	0.0000002	0.676
 05186	 180.7	140132	16.913	18.904	0.3311923	0.0000002	0.258
 05187	 114.5	35489	15.477	16.373	0.3204690	0.0000004	0.270
 05188	 118.8	79068	17.117	18.096	0.3417713	0.0000009	0.254
 05189	 180.7	200421	16.713	18.763	0.5080199	0.0000003	0.543
 05190	 194.2	30363	17.911	20.949	0.2829086	0.0000001	0.285
 05191	 194.4	127970	17.684	-99.99	0.6207140	0.0000025	0.504
 05192	 100.1	98474	17.187	19.512	0.4315972	0.0000002	0.142
 05193	 110.7	28610	13.849	15.008	0.6280197	0.0000046	0.687
 05194	 155.7	41757	16.225	17.694	0.4538586	0.0000001	0.762
 05195	 171.7	112224	17.727	20.288	0.5665564	0.0000014	0.341
 05196	 100.1	156899	16.415	18.787	0.8542343	0.0000002	0.346
 05197	 180.6	23308	16.732	18.884	0.5039818	0.0000004	0.734
 05198	 155.8	88927	16.649	18.273	0.2857818	0.0000000	0.303
 05199	 194.3	108684	17.688	20.716	0.2715630	0.0000002	0.177
 05201	 194.3	147601	17.871	21.041	0.2969301	0.0000002	0.248
 05202	 100.4	94863	17.063	19.393	0.3138587	0.0000001	0.246
 05203	 180.8	22182	17.101	19.452	0.4732106	0.0000001	0.785
 05204	 171.6	68028	17.096	19.558	0.4531298	0.0000001	0.809
 05205	 100.2	44514	16.916	19.141	0.3098245	0.0000001	0.254
 05206	 140.3	82810	17.050	18.851	0.2569049	0.0000000	0.249
 05207	 140.4	186943	16.053	17.748	0.8328446	0.0000002	0.330
 05208	 194.1	33357	16.884	19.733	0.7688918	0.0000002	0.656
 05209	 180.5	67926	16.330	18.469	0.2545251	0.0000000	0.307
 05210	 100.2	44534	17.134	19.461	0.5475991	0.0000003	0.511
 05211	 148.6	179097	16.430	18.212	0.6046555	0.0000001	0.345
 05212	 100.3	95864	16.793	19.518	0.6530108	0.0000001	0.488
 05213	 171.5	133191	17.211	19.733	0.5905056	0.0000018	0.335
 05215	 171.8	17725	17.480	20.127	0.5305228	0.0000002	0.659
 05216	 100.4	39181	16.612	19.099	0.5556516	0.0000001	0.552
 05217	 100.2	103854	16.708	19.572	0.5917007	0.0000002	0.372
 05219	 194.4	24465	16.573	19.558	0.5377357	0.0000002	0.315
 05220	 100.1	98546	16.908	19.267	0.4652485	0.0000001	0.859
 05221	 155.5	83929	16.728	18.502	0.3069819	0.0000002	0.244
 05222	 163.7	72559	16.907	19.139	0.2890541	0.0000001	0.292
 05223	 180.7	200502	16.896	19.084	0.5079071	0.0000001	0.669
 05224	 194.1	137315	17.139	19.748	0.4888302	0.0000000	0.751
 05225	 180.5	68103	17.072	19.229	0.4684532	0.0000001	0.729
 05227	 180.7	200508	16.794	18.686	0.2806839	0.0000001	0.241
 05228	 118.7	36721	15.770	16.820	0.3073581	0.0000003	0.257
 05229	 118.5	163617	15.687	16.868	0.6184187	0.0000007	0.332
 05230	 180.8	124272	17.265	19.561	0.5604301	0.0000003	0.498
 05231	 180.5	173521	16.868	19.360	0.2860094	0.0000000	0.252
 05232	 171.6	18673	17.750	19.987	0.3695800	0.0000002	0.378
 05233	 140.2	24968	16.922	19.088	0.5944788	0.0000001	0.727
 05234	 163.5	14849	17.915	20.649	0.3158856	0.0000004	0.346
 05235	 100.2	162347	17.761	20.711	0.4012613	0.0000001	0.503
 05237	 100.2	103926	16.823	19.101	0.3270135	0.0000001	0.241
 05238	 163.8	160825	16.383	18.630	0.7915316	0.0000003	0.588
 05239	 100.1	40988	16.880	19.220	0.5230258	0.0000000	0.649
 05240	 132.4	216	16.721	18.353	0.4985074	0.0000043	0.490
 05241	 180.7	24003	16.958	19.392	0.6480806	0.0000006	0.396
 05243	 110.8	105611	15.710	16.821	0.3305441	0.0000007	0.267
 05244	 155.5	90651	16.570	18.568	0.5651222	0.0000005	0.719
 05245	 180.5	22034	16.644	18.963	0.6042295	0.0000002	0.391
 05246	 110.7	153699	16.321	17.507	0.5125146	0.0000024	0.368
 05247	 155.8	96275	16.420	18.033	0.2821072	0.0000000	0.274
 05248	 100.4	94272	16.099	18.538	0.2615564	0.0000000	0.101
 05249	 132.1	51212	15.354	16.634	0.6419690	0.0000019	0.499
 05250	 163.5	50996	17.933	20.479	0.2668320	0.0000002	0.283
 05251	 171.8	17841	17.412	20.179	0.6594695	0.0000007	0.238
 05252	 171.5	132992	17.025	19.243	0.4582884	0.0000003	0.714
 05253	 194.2	160781	17.978	21.057	0.3333194	0.0000006	0.238
 05254	 155.7	207217	16.291	-99.99	0.8766684	0.0000013	0.388
 05255	 140.3	176623	16.300	17.922	0.5399960	0.0000000	0.634
 05256	 318.3	88201	15.859	16.745	0.2783117	0.0000003	0.334
 05257	 163.8	68879	17.012	18.751	0.2662776	0.0000001	0.302
 05258	 141.5	149080	16.172	17.820	0.4407378	0.0000000	0.698
 05259	 123.4	151	15.940	17.045	0.4432417	0.0000001	0.837
 05260	 114.7	32429	15.681	16.758	0.5246469	0.0000002	0.694
 05261	 180.7	208442	16.574	18.637	0.5412705	0.0000001	0.628
 05262	 148.6	28022	16.618	18.326	0.3332893	0.0000002	0.296
 05263	 194.4	24967	17.448	20.649	0.6001504	0.0000003	0.467
 05264	 180.8	130788	17.142	19.543	0.4564902	0.0000001	0.809
 05265	 100.4	200450	17.376	19.996	0.3518277	0.0000001	0.282
 05266	-99	0	17.031	19.039	0.3048466	0.0000004	0.254
 05267	 180.7	30407	17.079	-99.99	0.3297628	0.0000002	0.270
 05268	 148.7	188513	15.975	17.618	0.4098037	0.0000012	0.147
 05269	 100.3	152551	17.220	20.147	0.5640060	0.0000004	0.360
 05270	 100.4	200466	16.930	19.684	0.6868934	0.0000004	0.212
 05272	 100.3	203451	16.928	19.567	0.5495120	0.0000001	0.539
 05274	 148.6	185436	16.921	18.817	0.6799402	0.0000002	0.312
 05275	 194.3	66432	17.377	20.281	0.6721905	0.0000004	0.452
 05276	 132.1	49972	15.898	16.820	0.4661246	0.0000003	0.709
 05279	 100.3	152602	17.401	20.106	0.5603762	0.0000001	0.485
 05280	 155.5	40521	16.925	18.873	0.6376786	0.0000005	0.776
 05281	 118.3	135896	15.974	16.945	0.5166672	0.0000032	0.544
 05282	 171.5	79281	17.203	19.139	0.2892837	0.0000003	0.226
 05283	 194.3	66478	17.430	20.497	0.5097893	0.0000001	0.787
 05284	 194.2	119956	17.754	21.206	0.5730535	0.0000003	0.541
 05285	-99	0	17.187	19.326	0.5021935	0.0000012	0.501
 05286	 180.7	208510	16.333	18.332	0.4938405	0.0000002	0.639
 05287	 148.6	134247	16.246	18.073	0.7306330	0.0000002	0.216
 05288	 123.1	147126	15.591	16.659	0.5007914	0.0000053	0.705
 05289	 132.2	158596	17.104	19.099	0.6063265	0.0000010	0.432
 05290	 341.2	44954	16.841	18.976	0.3598319	0.0000018	0.269
 05291	 100.1	40732	16.762	18.817	0.3207304	0.0000001	0.229
 05292	 180.6	30668	16.716	18.651	0.3190094	0.0000004	0.231
 05293	-99	0	15.618	-99.99	0.8104040	0.0000016	0.157
 05294	 194.2	159990	17.590	20.257	0.2688341	0.0000002	0.297
 05295	 141.8	90701	17.176	19.216	0.3234031	0.0000004	0.233
 05296	 100.1	41178	16.818	19.078	0.3187342	0.0000000	0.253
 05297	 100.4	149436	16.931	19.288	0.4810458	0.0000002	0.435
 05298	 148.5	79293	16.993	18.889	0.6469576	0.0000005	0.128
 05299	 123.4	49452	15.835	16.942	0.5234197	0.0000008	0.675
 05300	 100.1	158489	16.534	18.466	0.4907110	0.0000001	0.689
 05301	 100.3	203577	17.043	19.462	0.3056120	0.0000000	0.246
 05302	 123.3	46514	16.498	17.643	0.6254510	0.0000039	0.342
 05303	 123.4	102120	15.724	16.653	0.3139756	0.0000004	0.263
 05304	 100.1	98424	16.730	19.037	0.6337884	0.0000003	0.165
 05305	 123.1	147139	15.337	16.247	0.5623540	0.0000011	0.660
 05306	 163.7	72740	16.583	18.768	0.6651118	0.0000002	0.673
 05307	 341.1	83767	16.938	18.921	0.4524726	0.0000032	0.601
 05308	 100.4	156911	16.243	18.337	0.2955945	0.0000003	0.253
 05309	 114.4	38982	16.040	16.893	0.2245973	0.0000013	0.152
 05310	 100.4	47075	17.327	19.898	0.3302278	0.0000001	0.240
 05311	 194.1	196509	16.888	19.189	0.2973332	0.0000001	0.237
 05312	 163.7	124138	17.204	19.261	0.2914574	0.0000001	0.276
 05313	 141.8	499	17.149	18.920	0.4668732	0.0000002	0.453
 05314	 171.6	75112	17.296	19.672	0.7172474	0.0000012	0.199
 05315	 100.3	210245	17.087	19.140	0.2995847	0.0000000	0.248
 05316	 194.3	29742	17.590	20.387	0.2774662	0.0000001	0.304
 05317	 180.7	148187	16.734	18.670	0.4826668	0.0000001	0.779
 05318	 194.2	167032	16.640	20.047	0.3207200	0.0000005	0.114
 05319	 180.8	27882	17.224	19.711	0.4815875	0.0000004	0.624
 05320	 163.8	74955	16.925	19.054	0.5280323	0.0000003	0.624
 05321	-99	0	17.120	19.372	0.5098555	0.0000016	0.470
 05322	 100.4	102592	17.104	19.709	0.5087635	0.0000001	0.648
 05323	 100.4	156950	16.782	19.217	0.6181166	0.0000001	0.544
 05325	-99	0	16.978	18.978	0.4741738	0.0000002	0.847
 05326	 100.1	105623	16.715	18.940	0.4982325	0.0000001	0.619
 05327	 132.4	107136	16.674	18.307	0.4627093	0.0000014	0.465
 05328	 100.2	111987	17.177	19.606	0.3022830	0.0000001	0.280
 05329	 341.2	5604	17.293	19.482	0.3176593	0.0000018	0.272
 05330	 171.5	33294	17.195	19.404	0.3178719	0.0000002	0.231
 05331	 194.3	114495	17.223	19.545	0.4754020	0.0000002	0.483
 05332	 100.2	169424	16.922	19.636	0.5385190	0.0000001	0.584
 05333	 118.4	122	15.575	16.498	0.3206932	0.0000004	0.233
 05334	 180.6	30379	14.249	17.062	0.4833093	0.0000064	0.105
 05335	 171.7	116699	17.138	19.664	0.6547308	0.0000002	0.595
 05336	 180.6	81322	17.385	19.871	0.4882586	0.0000001	0.824
 05337	 163.6	135408	16.976	19.275	0.5436823	0.0000003	0.761
 05338	 132.4	5977	16.944	19.025	0.4754104	0.0000012	0.564
 05339	 194.4	99213	17.874	20.886	0.2666770	0.0000002	0.313
 05340	 100.1	105671	16.681	18.950	0.5002240	0.0000000	0.657
 05341	 100.2	112033	17.464	20.005	0.3820950	0.0000002	0.248
 05342	 100.4	157032	16.810	19.336	0.5759390	0.0000003	0.528
 05343	 171.5	33331	17.196	19.379	0.3187716	0.0000002	0.221
 05344	 155.8	151998	16.781	18.503	0.4197058	0.0000001	0.853
 05345	 100.4	47200	16.925	19.362	0.5740259	0.0000001	0.474
 05346	 118.2	128805	15.458	16.021	0.6528023	0.0000008	0.591
 05347	 118.2	41449	15.527	16.504	0.5471427	0.0000003	0.619
 05348	 110.1	82	15.721	16.503	0.2561306	0.0000006	0.273
 05349	 132.4	158598	16.305	18.004	0.5242469	0.0000004	0.505
 05350	 180.5	75767	17.027	19.485	0.5390359	0.0000001	0.636
 05351	 100.1	217265	16.720	18.966	0.5671855	0.0000002	0.441
 05352	 100.1	106086	16.929	19.253	0.5296160	0.0000000	0.644
 05353	 141.7	47906	16.583	18.450	0.5082740	0.0000006	0.472
 05354	 118.2	84576	16.001	16.927	0.2897216	0.0000002	0.285
 05355	 341.1	44234	16.160	18.463	0.5079126	0.0000025	0.638
 05356	 123.1	103068	15.577	16.595	0.7117118	0.0000050	0.153
 05357	 194.3	153979	17.532	20.620	0.6836169	0.0000005	0.397
